PetId,amt_sum_12m,amt_mean,amt_max,n_claims,Species,Breed,Premium,Deductible,EnrollPath,pet_age_months,EnrollDate,last_claim_date,first_claim_date,days_since_policy_start,first_claim_gap_days,preexisting_proxy,loss_ratio_12m
307,131.45,131.45,131.45,1,Dog,Goldendoodle,39.52,200.0,Web,6.0,2018-07-13 05:13:00,2011-09-18 14:32:00,2004-12-19 23:24:00,,,0.0,3.3261639676113357
308,1302.7,651.35,1253.89,2,Cat,Domestic Shorthair,86.41,500.0,Web,60.0,2018-03-13 19:54:00,2002-08-20 14:26:00,2002-04-20 12:53:00,,,0.0,15.075801411873627
313,233.49,233.49,233.49,1,Dog,Mixed breed Small (up to 20lbs when full grown),69.02,750.0,Phone,48.0,2018-07-10 12:43:00,2006-09-20 14:39:00,2002-03-20 05:25:00,,,0.0,3.382932483338163
316,308.64,308.64,308.64,1,Dog,Golden Retriever,51.45,500.0,Web,6.0,2018-02-02 04:58:00,2008-10-18 12:42:00,2002-10-19 14:42:00,,,0.0,5.998833819241982
318,68.5,68.5,68.5,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),50.72,250.0,Phone,6.0,2018-03-13 09:07:00,2008-10-18 14:32:00,2005-02-18 13:38:00,,,0.0,1.350552050473186
319,298.5,298.5,298.5,1,Dog,Mixed breed Small (up to 20lbs when full grown),51.57,250.0,Phone,6.0,2018-10-28 13:03:00,2001-06-19 10:58:00,2001-06-19 10:58:00,,,0.0,5.78824898196626
321,275.0,275.0,275.0,1,Dog,Morkie,66.03,500.0,Phone,6.0,2018-06-08 17:46:00,2006-08-19 15:41:00,2006-08-19 15:41:00,,,0.0,4.164773587763138
325,718.0,718.0,718.0,1,Dog,French Bulldog,99.63,450.0,Web,6.0,2018-07-09 15:10:00,2009-12-20 01:44:00,2009-12-20 01:44:00,,,0.0,7.206664659239185
326,480.58,480.58,480.58,1,Dog,Labrador Retriever (Yellow),96.53,200.0,Web,6.0,2018-11-13 21:39:00,2002-12-19 08:43:00,2002-12-19 08:43:00,,,0.0,4.978555889360821
327,865.46,216.365,376.27,4,Dog,Havanese,66.75,200.0,Web,6.0,2018-03-01 12:18:00,2012-07-18 19:06:00,2005-06-18 10:05:00,,,0.0,12.965692883895132
328,5075.51,5000.0,5075.51,1,Dog,Mixed breed (Unknown size),64.29,450.0,Web,6.0,2018-07-16 11:24:00,2010-03-19 03:28:00,2010-03-19 03:28:00,,,0.0,20.0
330,256.38,128.19,145.13,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),29.04,1000.0,Web,24.0,2018-11-17 16:11:00,2012-10-18 20:52:00,2012-10-18 20:51:00,,,0.0,8.828512396694215
331,178.0,89.0,90.2,2,Dog,Boxer,77.66,200.0,Web,6.0,2018-03-01 18:06:00,2012-04-19 11:02:00,2001-09-19 11:15:00,,,0.0,2.292042235385012
332,403.22,403.22,403.22,1,Dog,English Shepherd,60.46,250.0,Phone,6.0,2018-05-14 10:10:00,2011-10-20 13:41:00,2008-03-20 09:11:00,,,0.0,6.6692027786966595
333,1150.6399999999999,230.128,615.24,5,Dog,Mixed breed Large (55 – 90lbs when full grown),75.63,200.0,Web,6.0,2018-04-25 12:35:00,2012-08-18 15:54:00,2001-05-19 15:47:00,,,0.0,15.214068491339415
336,66.1,66.1,66.1,1,Cat,Domestic Shorthair,33.76,250.0,Phone,1.5,2018-11-01 16:26:00,2002-07-20 16:00:00,2001-01-20 10:31:00,,,0.0,1.9579383886255923
338,1281.39,1281.39,1281.39,1,Dog,Mixed breed Large (55 – 90lbs when full grown),115.33,200.0,Web,6.0,2018-07-17 20:28:00,2012-05-19 00:10:00,2012-05-19 00:10:00,,,0.0,11.110639035810285
339,529.59,529.59,529.59,1,Dog,Labrador Retriever,55.33,500.0,Web,6.0,2018-06-20 05:36:00,2004-03-19 17:34:00,2004-03-19 17:34:00,,,0.0,9.571480209651185
342,6286.28,5000.0,6286.28,1,Dog,Alaskan Klee Kai,112.01,300.0,Phone,6.0,2018-01-19 17:09:00,2012-02-18 10:41:00,2002-12-19 19:14:00,,,0.0,20.0
345,531.71,531.71,531.71,1,Dog,Mixed breed Large (55 – 90lbs when full grown),83.76,400.0,Web,6.0,2018-10-29 15:12:00,2010-04-19 13:21:00,2001-03-19 15:51:00,,,0.0,6.348018147086915
347,148.16,148.16,148.16,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),59.19,250.0,Phone,48.0,2018-12-10 09:20:00,2002-04-19 13:37:00,2002-04-19 13:37:00,,,0.0,2.5031255279608042
349,1200.15,400.05,903.0,3,Dog,Yorkiepoo,35.14,500.0,Phone,6.0,2018-12-12 10:54:00,2012-03-19 22:01:00,2012-03-19 21:56:00,,,0.0,20.0
350,202.4,101.2,162.4,2,Dog,Maltipoo,66.22,200.0,Web,6.0,2018-09-03 14:48:00,2012-10-18 05:25:00,2012-10-18 05:22:00,,,0.0,3.0564784053156147
352,257.7,257.7,257.7,1,Dog,Puggle,87.09,500.0,Phone,48.0,2018-08-03 09:01:00,2007-11-20 15:31:00,2006-03-19 08:56:00,,,0.0,2.9590079228384427
353,110.25,110.25,110.25,1,Dog,French Bulldog,233.95,1000.0,Phone,96.0,2018-11-18 16:39:00,2012-05-19 12:10:00,2002-10-20 08:33:00,,,0.0,0.47125454156871127
354,319.28,159.64,204.9,2,Dog,Mixed breed Small (up to 20lbs when full grown),25.62,1000.0,Phone,6.0,2018-10-18 04:09:00,2012-03-18 09:36:00,2011-01-18 08:29:00,,,0.0,12.462138953942231
356,1629.88,814.94,1346.18,2,Dog,Havanese,60.18,200.0,Web,6.0,2018-10-20 10:05:00,2011-12-20 16:34:00,2011-08-18 13:34:00,,,0.0,20.0
357,877.32,877.32,877.32,1,Dog,Cardigan Welsh Corgi,30.52,1000.0,Web,6.0,2018-12-26 08:14:00,2012-02-19 15:34:00,2012-02-19 15:34:00,,,0.0,20.0
358,122.11,122.11,122.11,1,Dog,Labrador Retriever (Chocolate),72.02,700.0,Web,6.0,2018-02-21 10:04:00,2012-08-20 12:35:00,2003-07-20 10:02:00,,,0.0,1.6955012496528743
362,121.5,121.5,121.5,1,Dog,Cocker Spaniel,35.77,1000.0,Phone,6.0,2018-10-15 13:37:00,2004-04-19 07:59:00,2004-04-19 07:59:00,,,0.0,3.396701146211909
364,615.22,615.22,615.22,1,Dog,Labrador Retriever (Chocolate),68.58,850.0,Phone,72.0,2018-07-30 10:42:00,2003-04-19 07:56:00,2003-04-19 07:56:00,,,0.0,8.970836978710995
365,114.84,114.84,114.84,1,Cat,<Mixed Breed (Cat)>,68.7,100.0,Phone,6.0,2018-07-17 12:49:00,2010-10-19 11:45:00,2010-10-19 11:45:00,,,0.0,1.6716157205240174
370,1027.85,1027.85,1027.85,1,Dog,Morkie,49.82,250.0,Phone,6.0,2018-05-03 13:07:00,2012-08-20 22:17:00,2006-04-19 23:22:00,,,0.0,20.0
372,169.42,169.42,169.42,1,Dog,Bernese Mountain Dog,80.67,250.0,Phone,6.0,2018-06-25 12:58:00,2012-10-19 08:10:00,2003-09-20 06:55:00,,,0.0,2.100161150365687
376,918.0,918.0,918.0,1,Dog,Shih Tzu,102.11,1000.0,Web,132.0,2018-02-27 20:34:00,2012-05-18 17:21:00,2007-06-18 15:39:00,,,0.0,8.990304573499168
377,362.62,362.62,362.62,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),121.76,200.0,Web,6.0,2018-08-25 20:43:00,2011-10-20 22:06:00,2001-04-20 19:15:00,,,0.0,2.978153745072273
378,1511.81,302.36199999999997,460.3,5,Dog,Mixed breed Large (55 – 90lbs when full grown),83.14,200.0,Web,6.0,2018-05-24 15:51:00,2008-06-19 16:25:00,2004-10-19 12:21:00,,,0.0,18.183906663459226
380,357.88,357.88,357.88,1,Cat,<Mixed Breed (Cat)>,37.3,200.0,Web,6.0,2018-07-05 05:36:00,2007-05-18 12:00:00,2004-08-19 09:58:00,,,0.0,9.594638069705095
384,161.4,161.4,161.4,1,Dog,Golden Retriever,66.25,700.0,Web,6.0,2018-06-16 12:54:00,2012-11-18 12:26:00,2007-05-18 10:11:00,,,0.0,2.43622641509434
385,2247.0099999999998,204.27363636363634,597.62,11,Dog,Vizsla,74.54,500.0,Phone,6.0,2018-11-27 13:20:00,2009-07-19 16:53:00,2009-06-19 13:56:00,,,0.0,20.0
386,221.91,221.91,221.91,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),33.74,700.0,Web,12.0,2018-02-15 13:40:00,2004-11-20 19:54:00,2004-11-20 19:54:00,,,0.0,6.57705986959099
388,3740.01,1870.005,3675.01,2,Dog,Border Collie,64.67,500.0,Phone,6.0,2018-05-02 10:16:00,2007-12-18 11:04:00,2007-03-18 14:27:00,,,0.0,20.0
391,226.79,226.79,226.79,1,Dog,Miniature Australian Shepherd,42.79,0.0,Web,6.0,2018-07-30 11:36:00,2007-02-19 08:45:00,2007-02-19 08:45:00,,,0.0,5.300070109838748
395,297.81,297.81,297.81,1,Dog,Border Collie,25.06,500.0,EB,6.0,2018-11-01 00:00:00,2012-11-20 16:53:00,2012-11-20 16:53:00,,,0.0,11.88387869114126
398,268.33,268.33,268.33,1,Dog,Mixed breed Small (up to 20lbs when full grown),81.66,250.0,Web,6.0,2018-01-18 14:17:00,2003-06-19 07:42:00,2001-10-18 06:40:00,,,0.0,3.2859417095273082
399,17.5,17.5,17.5,1,Dog,Mixed breed Large (55 – 90lbs when full grown),135.43,200.0,Web,6.0,2018-04-09 10:37:00,2009-05-19 10:18:00,2001-02-20 12:01:00,,,0.0,0.1292180462231411
401,221.12,110.56,110.56,2,Dog,Border Collie,52.6,200.0,Web,6.0,2018-04-13 06:27:00,2012-04-20 04:55:00,2002-05-20 14:07:00,,,0.0,4.203802281368821
405,846.04,211.51,356.64,4,Dog,Labrador Retriever,71.42,500.0,Web,48.0,2018-02-20 12:07:00,2001-11-19 03:47:00,2001-11-19 03:23:00,,,0.0,11.845981517782134
407,3834.13,639.0216666666666,2650.0,6,Dog,Rottweiler,73.26,500.0,Phone,6.0,2018-12-07 06:27:00,2006-06-19 08:06:00,2006-05-19 12:51:00,,,0.0,20.0
410,6860.48,1715.12,3318.93,4,Dog,Siberian Husky,76.07,350.0,Phone,6.0,2018-05-25 11:34:00,2007-10-18 16:11:00,2007-09-18 14:04:00,,,0.0,20.0
412,10000.0,3664.31,7861.6,5,Cat,Domestic Shorthair,78.1,200.0,Web,24.0,2018-12-22 00:12:00,2010-12-19 15:15:00,2010-04-19 09:47:00,,,0.0,20.0
415,98.0,98.0,98.0,1,Cat,<Mixed Breed (Cat)>,28.16,600.0,Web,6.0,2018-04-27 11:01:00,2007-11-18 14:30:00,2007-11-18 14:30:00,,,0.0,3.4801136363636362
418,2115.79,2115.79,2115.79,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),46.55,700.0,Phone,6.0,2018-10-17 14:18:00,2009-05-19 15:01:00,2001-09-19 13:44:00,,,0.0,20.0
424,738.06,738.06,738.06,1,Dog,Pembroke Welsh Corgi,35.92,500.0,Web,6.0,2018-09-01 22:42:00,2010-02-20 16:01:00,2010-02-20 16:01:00,,,0.0,20.0
426,427.86,427.86,427.86,1,Dog,Siberian Husky,59.81,250.0,Web,24.0,2018-05-28 20:24:00,2005-07-20 04:38:00,2005-07-20 04:38:00,,,0.0,7.153653235244942
430,913.52,304.50666666666666,740.0,3,Dog,German Shepherd,71.13,200.0,Web,6.0,2018-10-27 09:54:00,2007-01-20 05:00:00,2007-01-20 04:54:00,,,0.0,12.842963587796993
433,670.87,335.435,593.97,2,Dog,Australian Labradoodle,47.66,500.0,Web,6.0,2018-06-06 22:36:00,2008-11-19 11:03:00,2001-10-19 17:45:00,,,0.0,14.076164498531265
437,71.25,71.25,71.25,1,Dog,Shihpoo,113.3,250.0,Phone,60.0,2018-11-05 13:09:00,2012-10-18 12:33:00,2001-03-19 07:28:00,,,0.0,0.6288614298323036
440,1264.0,632.0,1188.1,2,Dog,German Shepherd,81.48,700.0,Web,6.0,2018-08-18 06:40:00,2007-05-20 18:08:00,2005-09-20 21:00:00,,,0.0,15.513009327442317
441,93.91,93.91,93.91,1,Dog,Mixed breed Small (up to 20lbs when full grown),55.07,500.0,Phone,12.0,2018-05-23 05:34:00,2012-10-18 07:08:00,2001-02-19 15:06:00,,,0.0,1.7052841837661157
442,108.32,108.32,108.32,1,Dog,English Bulldog,109.8,250.0,Phone,6.0,2018-07-04 14:27:00,2012-08-18 10:32:00,2007-10-18 16:40:00,,,0.0,0.9865209471766848
444,497.6,497.6,497.6,1,Dog,Blackmouth Cur,76.94,1000.0,Phone,6.0,2018-02-08 12:27:00,2005-02-18 08:39:00,2005-02-18 08:39:00,,,0.0,6.4673771770210555
450,207.45999999999998,103.72999999999999,144.98,2,Dog,Lagotto Romagnolo,56.73,1000.0,Web,6.0,2018-10-05 15:04:00,2008-10-19 15:10:00,2003-01-19 15:23:00,,,0.0,3.656971619954169
455,322.31,322.31,322.31,1,Dog,Labradoodle,95.48,200.0,Web,6.0,2018-06-18 17:31:00,2011-04-19 19:16:00,2004-03-19 11:30:00,,,0.0,3.375680770842061
457,428.78,214.39,219.64,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),40.75,500.0,Phone,24.0,2018-04-26 19:16:00,2010-01-18 08:54:00,2003-06-20 17:58:00,,,0.0,10.522208588957055
458,772.99,386.495,457.76,2,Dog,Olde English Bulldog,114.4,500.0,Phone,6.0,2018-01-08 14:07:00,2004-11-19 16:41:00,2004-11-19 16:38:00,,,0.0,6.756905594405594
459,333.99,333.99,333.99,1,Cat,<Mixed Breed (Cat)>,57.86,1000.0,Web,108.0,2018-08-22 04:37:00,2011-01-20 19:04:00,2008-08-20 03:35:00,,,0.0,5.772381610784652
462,528.7,264.35,495.6,2,Dog,Labrador Retriever (Yellow),55.58,700.0,Phone,6.0,2018-08-09 13:44:00,2007-08-20 14:40:00,2002-11-20 22:13:00,,,0.0,9.512414537603455
464,854.76,854.76,854.76,1,Cat,Siamese,56.93,200.0,Web,6.0,2018-06-15 14:11:00,2007-07-19 06:20:00,2007-07-19 06:20:00,,,0.0,15.014227999297383
466,421.73,421.73,421.73,1,Dog,English Bulldog,90.78,400.0,Phone,6.0,2018-03-16 13:02:00,2003-05-19 09:04:00,2003-05-19 09:04:00,,,0.0,4.6456267900418595
469,178.28,178.28,178.28,1,Dog,Golden Retriever,143.37,200.0,Web,6.0,2018-01-10 13:45:00,2005-01-18 19:27:00,2005-01-18 19:27:00,,,0.0,1.243495849898863
472,0.0,0.0,0.0,1,Dog,Maltipoo,39.03,150.0,Web,6.0,2018-06-17 13:50:00,2011-08-18 19:16:00,2003-08-19 16:57:00,,,0.0,0.0
473,4000.58,4000.58,4000.58,1,Dog,Weimaraner,67.3,200.0,Web,12.0,2018-01-05 05:57:00,2012-02-18 14:09:00,2012-02-18 14:09:00,,,0.0,20.0
478,1204.76,401.58666666666664,485.0,3,Dog,Mixed breed Medium (20 - 55lbs when full grown),51.07,700.0,Phone,6.0,2018-04-28 22:02:00,2008-06-18 15:01:00,2008-06-18 14:57:00,,,0.0,20.0
479,170.22,170.22,170.22,1,Dog,Boxer,94.26,500.0,Phone,24.0,2018-06-02 18:08:00,2001-04-19 11:59:00,2001-04-19 11:59:00,,,0.0,1.8058561425843411
480,369.16999999999996,184.58499999999998,209.17,2,Dog,Pomeranian,124.97,0.0,Web,24.0,2018-11-09 13:40:00,2012-06-19 13:40:00,2012-01-20 01:26:00,,,0.0,2.954068976554373
483,268.0,268.0,268.0,1,Dog,Labradoodle,79.95,200.0,Web,6.0,2018-01-04 07:06:00,2002-10-18 07:21:00,2002-10-18 07:21:00,,,0.0,3.3520950594121324
484,250.0,250.0,250.0,1,Dog,Goldendoodle,103.12,250.0,Web,6.0,2018-02-01 09:29:00,2006-11-18 13:48:00,2006-11-18 13:48:00,,,0.0,2.4243599689681923
486,312.35,312.35,312.35,1,Dog,Australian Cattle Dog,55.61,1000.0,Web,96.0,2018-11-21 17:39:00,2005-02-19 13:35:00,2005-02-19 13:35:00,,,0.0,5.616795540370437
487,4253.26,2126.63,3581.43,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),72.89,200.0,Web,6.0,2018-09-06 08:54:00,2012-09-20 11:15:00,2004-04-20 16:49:00,,,0.0,20.0
488,2508.59,132.03105263157894,446.25,12,Dog,Labrador Retriever,86.51,200.0,Web,6.0,2018-05-15 11:00:00,2012-06-18 11:25:00,2001-11-19 17:08:00,,,0.0,20.0
489,409.88,204.94,256.0,2,Dog,Yorkshire Terrier,58.94,100.0,Phone,6.0,2018-04-04 08:31:00,2008-05-20 19:38:00,2001-02-19 07:30:00,,,0.0,6.95419070240923
490,311.51,311.51,311.51,1,Cat,Domestic Shorthair,59.86,500.0,EB,120.0,2018-04-01 00:00:00,2011-06-19 13:28:00,2011-06-19 13:28:00,,,0.0,5.203975943869028
491,401.73,133.91,269.48,3,Cat,Domestic Mediumhair,45.53,200.0,Web,6.0,2018-05-06 12:44:00,2007-10-18 17:58:00,2007-10-18 17:55:00,,,0.0,8.823413134197233
494,127.0,127.0,127.0,1,Dog,Labradoodle,106.11,200.0,Phone,6.0,2018-12-20 07:01:00,2005-08-20 09:46:00,2003-08-19 11:12:00,,,0.0,1.1968711714258788
496,3167.88,395.985,973.53,8,Dog,Mixed breed Medium (20 - 55lbs when full grown),48.98,750.0,Phone,60.0,2018-10-14 10:56:00,2001-09-20 14:29:00,2001-09-20 14:18:00,,,0.0,20.0
499,802.74,802.74,802.74,1,Dog,Australian Labradoodle,87.19,250.0,Phone,6.0,2018-11-08 13:02:00,2004-02-19 20:54:00,2004-02-19 20:54:00,,,0.0,9.206789769468976
504,87.85,87.85,87.85,1,Cat,<Mixed Breed (Cat)>,58.64,200.0,Web,48.0,2018-04-06 18:44:00,2001-07-19 00:33:00,2001-07-19 00:33:00,,,0.0,1.4981241473396998
506,265.66,265.66,265.66,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),63.51,500.0,Phone,6.0,2018-04-22 11:28:00,2012-04-20 17:10:00,2012-04-20 17:10:00,,,0.0,4.182963312864117
507,136.7,136.7,136.7,1,Dog,English Bulldog,42.31,1000.0,Phone,6.0,2018-02-15 13:59:00,2011-07-20 00:46:00,2001-11-19 03:21:00,,,0.0,3.230914677381233
508,841.86,841.86,841.86,1,Dog,Shetland Sheepdog,41.35,500.0,Phone,6.0,2018-08-31 07:11:00,2011-06-18 14:56:00,2002-11-20 02:58:00,,,0.0,20.0
511,526.71,526.71,526.71,1,Dog,Miniature Schnauzer,90.17,500.0,Phone,84.0,2018-08-09 14:48:00,2009-11-19 17:33:00,2001-10-19 13:49:00,,,0.0,5.841299767106577
514,816.97,272.3233333333333,498.3,3,Cat,Balinese,16.49,1000.0,Web,6.0,2018-03-18 15:52:00,2012-08-19 09:04:00,2001-07-20 13:53:00,,,0.0,20.0
515,39.12,39.12,39.12,1,Dog,American Pitbull Terrier,82.12,1000.0,Web,12.0,2018-03-17 16:27:00,2012-08-19 10:17:00,2004-05-19 20:41:00,,,0.0,0.4763760350706283
516,220.73,110.365,130.13,2,Dog,Mixed breed Small (up to 20lbs when full grown),53.95,200.0,Phone,6.0,2018-03-23 11:42:00,2012-04-20 06:28:00,2006-10-19 07:39:00,,,0.0,4.091380908248378
523,767.59,767.59,767.59,1,Dog,Goldendoodle,38.36,500.0,Web,6.0,2018-06-07 11:21:00,2010-08-18 14:53:00,2010-08-18 14:53:00,,,0.0,20.0
526,1544.64,772.32,1074.64,2,Cat,Domestic Shorthair,126.33,200.0,Web,84.0,2018-04-12 10:39:00,2012-10-20 14:48:00,2011-10-20 17:45:00,,,0.0,12.227024459748279
527,627.36,627.36,627.36,1,Dog,Mixed breed Large (55 – 90lbs when full grown),231.17,200.0,Web,24.0,2018-10-31 12:21:00,2010-01-19 13:09:00,2010-01-19 13:09:00,,,0.0,2.7138469524592295
528,480.5,240.25,430.0,2,Dog,West Highland White Terrier,83.17,200.0,Web,60.0,2018-06-21 13:20:00,2001-08-20 17:35:00,2001-08-20 17:27:00,,,0.0,5.777323554166165
529,122.54,122.54,122.54,1,Cat,Domestic Shorthair,42.88,250.0,Phone,1.5,2018-11-15 07:23:00,2008-10-20 12:45:00,2003-09-20 13:37:00,,,0.0,2.857742537313433
531,937.5699999999999,312.5233333333333,426.65,3,Dog,German Shepherd,49.59,700.0,Web,6.0,2018-05-27 20:19:00,2009-01-18 12:36:00,2001-10-19 16:55:00,,,0.0,18.90643274853801
532,19.0,19.0,19.0,1,Dog,Chihuahua (Short Coat),34.64,700.0,Web,60.0,2018-06-01 15:46:00,2007-05-19 12:18:00,2002-01-19 11:07:00,,,0.0,0.5484988452655889
533,263.83,263.83,263.83,1,Dog,French Bulldog,144.42,585.0,Web,6.0,2018-04-05 22:58:00,2007-03-18 12:53:00,2007-03-18 12:53:00,,,0.0,1.8268245395374603
534,122.7,122.7,122.7,1,Dog,Labrador Retriever (Chocolate),50.46,870.0,Web,6.0,2018-10-31 15:19:00,2011-02-18 18:52:00,2003-04-20 08:06:00,,,0.0,2.431629013079667
535,658.38,329.19,378.36,2,Dog,German Shepherd,76.24,500.0,Phone,6.0,2018-04-18 20:17:00,2007-11-18 01:49:00,2006-10-19 14:58:00,,,0.0,8.635624344176286
538,2010.17,2010.17,2010.17,1,Dog,English Bulldog,137.07,250.0,Phone,6.0,2018-04-12 13:01:00,2009-05-18 13:19:00,2009-05-18 13:19:00,,,0.0,14.665280513606188
539,361.43,90.3575,170.93,4,Dog,Mixed breed (Unknown size),43.65,400.0,Phone,6.0,2018-10-01 07:21:00,2012-10-18 09:09:00,2012-10-18 09:01:00,,,0.0,8.280183276059566
546,1320.79,660.395,670.62,2,Dog,German Shepherd,86.03,130.0,Web,6.0,2018-08-16 13:02:00,2005-02-19 08:52:00,2005-02-19 05:44:00,,,0.0,15.352667674067185
548,431.0,431.0,431.0,1,Dog,French Bulldog,88.04,500.0,Phone,6.0,2018-12-03 13:32:00,2007-05-20 00:27:00,2007-05-20 00:27:00,,,0.0,4.895502044525215
550,411.24,137.08,329.0,3,Dog,Shar Pei,60.7,500.0,Web,6.0,2018-10-17 19:09:00,2003-04-19 10:40:00,2003-04-19 10:37:00,,,0.0,6.77495881383855
551,176.0,176.0,176.0,1,Dog,West Highland White Terrier,48.93,500.0,Web,6.0,2018-08-27 20:03:00,2005-12-19 05:47:00,2005-12-19 05:47:00,,,0.0,3.596975270795013
552,223.1,223.1,223.1,1,Dog,Lhasa Apso,137.86,0.0,Web,6.0,2018-07-27 15:55:00,2012-02-18 21:49:00,2002-10-20 02:42:00,,,0.0,1.618308428840853
558,594.36,297.18,441.88,2,Dog,Mixed breed Large (55 – 90lbs when full grown),64.36,500.0,Phone,12.0,2018-12-17 10:46:00,2012-11-19 17:18:00,2005-07-19 15:30:00,,,0.0,9.234928527035427
560,73.95,73.95,73.95,1,Dog,Pomeranian,38.83,1000.0,Web,72.0,2018-11-03 11:52:00,2002-04-20 23:44:00,2002-04-20 23:44:00,,,0.0,1.904455318053052
562,304.58,304.58,304.58,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),79.54,250.0,Web,84.0,2018-12-29 18:47:00,2012-06-20 11:51:00,2003-08-19 10:06:00,,,0.0,3.8292682926829262
563,218.5,218.5,218.5,1,Dog,French Bulldog,162.02,200.0,Web,6.0,2018-11-01 17:03:00,2006-10-20 08:36:00,2003-02-20 07:22:00,,,0.0,1.3485989384026662
566,539.62,269.81,396.23,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),25.62,1000.0,Phone,6.0,2018-02-14 14:34:00,2005-04-18 10:54:00,2004-05-18 09:39:00,,,0.0,20.0
567,1563.83,521.2766666666666,768.78,3,Dog,Yorkshire Terrier,84.77,700.0,Web,144.0,2018-03-20 11:26:00,2009-11-20 16:06:00,2003-01-19 14:56:00,,,0.0,18.447917895481893
573,1005.72,143.67428571428573,339.37,7,Dog,Mixed breed Large (55 – 90lbs when full grown),63.92,500.0,Web,48.0,2018-10-01 11:38:00,2007-08-19 13:10:00,2001-08-19 13:21:00,,,0.0,15.73404255319149
575,1148.0,574.0,575.0,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),88.31,250.0,EB,6.0,2019-01-01 00:00:00,2010-09-19 16:06:00,2010-02-20 06:09:00,,,0.0,12.999660287623145
577,662.75,220.91666666666666,512.5,3,Dog,Olde English Bulldog,51.16,400.0,Web,6.0,2018-09-17 18:31:00,2004-04-19 16:58:00,2004-04-19 16:51:00,,,0.0,12.954456606724005
578,437.93,218.965,330.13,2,Dog,Bull Terrier,80.07,100.0,Phone,6.0,2018-10-25 16:57:00,2008-06-20 00:47:00,2008-06-20 00:44:00,,,0.0,5.469339328087924
581,208.0,104.0,104.0,2,Dog,Labrador Retriever (Black),113.87,400.0,Phone,84.0,2018-03-31 15:57:00,2003-06-18 14:38:00,2003-06-18 14:32:00,,,0.0,1.826644419074383
582,71.0,71.0,71.0,1,Dog,Yorkshire Terrier,64.11,500.0,Phone,6.0,2018-06-27 14:17:00,2010-03-18 16:40:00,2010-03-18 16:40:00,,,0.0,1.107471533302137
584,1420.91,1420.91,1420.91,1,Dog,Bolognese,79.35,700.0,Phone,84.0,2018-06-01 09:59:00,2004-01-19 13:01:00,2004-01-19 13:01:00,,,0.0,17.906868304977948
585,332.95,332.95,332.95,1,Dog,Golden Retriever,62.35,300.0,Web,6.0,2018-03-23 07:49:00,2001-12-19 21:54:00,2001-12-19 21:54:00,,,0.0,5.340016038492381
586,445.12,445.12,445.12,1,Dog,Poodle-Toy,73.59,500.0,Web,72.0,2018-10-31 12:10:00,2012-12-19 21:55:00,2012-12-19 21:55:00,,,0.0,6.048647914118766
587,276.21,276.21,276.21,1,Dog,Mixed breed Large (55 – 90lbs when full grown),110.03,250.0,Phone,6.0,2018-05-10 15:01:00,2011-08-18 10:08:00,2011-08-18 10:08:00,,,0.0,2.5103153685358537
588,109.18,109.18,109.18,1,Dog,Siberian Husky,98.54,200.0,Phone,6.0,2018-11-01 12:17:00,2007-04-19 13:55:00,2007-04-19 13:55:00,,,0.0,1.1079764562614167
589,2996.58,2996.58,2996.58,1,Cat,Himalayan,151.05,365.0,Phone,156.0,2018-08-13 14:56:00,2011-11-20 15:58:00,2002-07-20 14:33:00,,,0.0,19.83833167825223
590,114.76,114.76,114.76,1,Dog,Cane Corso,86.19,250.0,Phone,6.0,2018-07-06 17:34:00,2012-05-20 08:23:00,2008-04-18 16:44:00,,,0.0,1.3314769694860193
591,918.9,229.725,330.0,4,Dog,Mixed breed Small (up to 20lbs when full grown),73.87,300.0,Phone,6.0,2018-06-12 15:55:00,2004-12-20 19:40:00,2004-12-20 19:36:00,,,0.0,12.439420603763367
592,1140.5,1140.5,1140.5,1,Dog,Cavalier King Charles Spaniel,53.29,250.0,Phone,6.0,2018-09-01 17:38:00,2002-07-19 01:56:00,2002-07-19 01:56:00,,,0.0,20.0
593,1265.74,1265.74,1265.74,1,Dog,Maltipoo,68.74,300.0,Web,24.0,2018-07-11 12:40:00,2001-02-19 05:39:00,2001-02-19 05:39:00,,,0.0,18.413441955193484
597,458.67,229.335,425.97,2,Dog,Formosan (Taiwanese) Mountain Dog,62.98,1000.0,Phone,36.0,2018-06-01 12:13:00,2012-11-18 15:24:00,2003-07-19 08:12:00,,,0.0,7.282788186725945
598,422.82000000000005,211.41000000000003,327.48,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),75.93,200.0,Web,6.0,2018-10-10 14:57:00,2011-06-18 14:34:00,2010-10-18 15:10:00,,,0.0,5.5685499802449625
599,195.2,195.2,195.2,1,Dog,Border Terrier,54.27,500.0,Web,6.0,2018-12-27 16:08:00,2005-07-19 11:15:00,2002-01-19 16:37:00,,,0.0,3.596830661507278
